"subject" "activity" "..1"
17 "WALKING_UPSTAIRS" 0.0789381220355816
17 "WALKING_UPSTAIRS" 0.0079481069090025
17 "WALKING_UPSTAIRS" -0.00467469823628666
17 "WALKING_UPSTAIRS" -0.63978102073413
17 "WALKING_UPSTAIRS" -0.607971599340832
17 "WALKING_UPSTAIRS" -0.762820240449202
17 "WALKING_UPSTAIRS" -0.0309824871713436
17 "WALKING_UPSTAIRS" -0.0747194855994359
17 "WALKING_UPSTAIRS" 0.088357304227173
17 "WALKING_UPSTAIRS" -0.721192598029789
17 "WALKING_UPSTAIRS" -0.682653506899942
17 "WALKING_UPSTAIRS" -0.653665674372188
17 "WALKING_UPSTAIRS" -0.0967092754729682
17 "WALKING_UPSTAIRS" -0.0423181079782632
17 "WALKING_UPSTAIRS" -0.0548303497968374
17 "WALKING_UPSTAIRS" -0.731348533131935
17 "WALKING_UPSTAIRS" -0.786062320321895
17 "WALKING_UPSTAIRS" -0.739932395222129
17 "WALKING_UPSTAIRS" -0.54822165976717
17 "WALKING_UPSTAIRS" -0.591225327146546
17 "WALKING_UPSTAIRS" -0.54822165976717
17 "WALKING_UPSTAIRS" -0.591225327146546
17 "WALKING_UPSTAIRS" -0.649417950650692
17 "WALKING_UPSTAIRS" -0.627762945785391
17 "WALKING_UPSTAIRS" -0.60524856977632
17 "WALKING_UPSTAIRS" -0.662533062898382
17 "WALKING_UPSTAIRS" -0.762137610987416
17 "WALKING_UPSTAIRS" -0.77799317279698
17 "WALKING_UPSTAIRS" -0.622761658493734
17 "WALKING_UPSTAIRS" -0.53749328145871
17 "WALKING_UPSTAIRS" -0.665033506271952
17 "WALKING_UPSTAIRS" -0.603356276555826
17 "WALKING_UPSTAIRS" -0.528420009576204
17 "WALKING_UPSTAIRS" -0.617874813333395
17 "WALKING_UPSTAIRS" -0.656713524546605
17 "WALKING_UPSTAIRS" -0.628961179980356
17 "WALKING_UPSTAIRS" -0.743608246170053
17 "WALKING_UPSTAIRS" -0.654979816705833
17 "WALKING_UPSTAIRS" -0.612243590244114
17 "WALKING_UPSTAIRS" -0.780928428167213
17 "WALKING_UPSTAIRS" -0.672094306818974
17 "WALKING_UPSTAIRS" -0.70621663959074
17 "WALKING_UPSTAIRS" -0.644192752866115
17 "WALKING_UPSTAIRS" -0.738594816501343
17 "WALKING_UPSTAIRS" -0.674226934551517
17 "WALKING_UPSTAIRS" -0.690446312501126
17 "WALKING_UPSTAIRS" -0.585962696268539
17 "WALKING_UPSTAIRS" -0.659531216655476
17 "WALKING_UPSTAIRS" -0.620789916331592
17 "WALKING_UPSTAIRS" -0.640076803144351
17 "WALKING_UPSTAIRS" -0.697411069729937
17 "WALKING_UPSTAIRS" -0.699976372277643
17 "WALKING_UPSTAIRS" -0.779767633083527
17 "WALKING_UPSTAIRS" -0.792190209274884
18 "LAYING" 0.274347260646063
18 "LAYING" -0.0177434918458972
18 "LAYING" -0.108925032737064
18 "LAYING" -0.607783818968688
18 "LAYING" -0.510191378479501
18 "LAYING" -0.61306429934125
18 "LAYING" 0.669226222373046
18 "LAYING" 0.00403879092060517
18 "LAYING" 0.0921508600211059
18 "LAYING" -0.965207115039421
18 "LAYING" -0.95440802665318
18 "LAYING" -0.938900969424022
18 "LAYING" 0.0789381220355816
18 "LAYING" 0.0079481069090025
18 "LAYING" -0.00467469823628666
18 "LAYING" -0.63978102073413
18 "LAYING" -0.607971599340832
18 "LAYING" -0.762820240449202
18 "LAYING" -0.0309824871713436
18 "LAYING" -0.0747194855994359
18 "LAYING" 0.088357304227173
18 "LAYING" -0.721192598029789
18 "LAYING" -0.682653506899942
18 "LAYING" -0.653665674372188
18 "LAYING" -0.0967092754729682
18 "LAYING" -0.0423181079782632
18 "LAYING" -0.0548303497968374
18 "LAYING" -0.731348533131935
18 "LAYING" -0.786062320321895
18 "LAYING" -0.739932395222129
18 "LAYING" -0.54822165976717
18 "LAYING" -0.591225327146546
18 "LAYING" -0.54822165976717
18 "LAYING" -0.591225327146546
18 "LAYING" -0.649417950650692
18 "LAYING" -0.627762945785391
18 "LAYING" -0.60524856977632
18 "LAYING" -0.662533062898382
18 "LAYING" -0.762137610987416
18 "LAYING" -0.77799317279698
18 "LAYING" -0.622761658493734
18 "LAYING" -0.53749328145871
18 "LAYING" -0.665033506271952
18 "LAYING" -0.603356276555826
18 "LAYING" -0.528420009576204
18 "LAYING" -0.617874813333395
18 "LAYING" -0.656713524546605
18 "LAYING" -0.628961179980356
18 "LAYING" -0.743608246170053
18 "LAYING" -0.654979816705833
18 "LAYING" -0.612243590244114
18 "LAYING" -0.780928428167213
18 "LAYING" -0.672094306818974
18 "LAYING" -0.70621663959074
18 "LAYING" -0.644192752866115
18 "LAYING" -0.738594816501343
18 "LAYING" -0.674226934551517
18 "LAYING" -0.690446312501126
18 "LAYING" -0.585962696268539
18 "LAYING" -0.659531216655476
18 "LAYING" -0.620789916331592
18 "LAYING" -0.640076803144351
18 "LAYING" -0.697411069729937
18 "LAYING" -0.699976372277643
18 "LAYING" -0.779767633083527
18 "LAYING" -0.792190209274884
18 "SITTING" 0.274347260646063
18 "SITTING" -0.0177434918458972
18 "SITTING" -0.108925032737064
18 "SITTING" -0.607783818968688
18 "SITTING" -0.510191378479501
18 "SITTING" -0.61306429934125
18 "SITTING" 0.669226222373046
18 "SITTING" 0.00403879092060517
18 "SITTING" 0.0921508600211059
18 "SITTING" -0.965207115039421
18 "SITTING" -0.95440802665318
18 "SITTING" -0.938900969424022
18 "SITTING" 0.0789381220355816
18 "SITTING" 0.0079481069090025
18 "SITTING" -0.00467469823628666
18 "SITTING" -0.63978102073413
18 "SITTING" -0.607971599340832
18 "SITTING" -0.762820240449202
18 "SITTING" -0.0309824871713436
18 "SITTING" -0.0747194855994359
18 "SITTING" 0.088357304227173
18 "SITTING" -0.721192598029789
18 "SITTING" -0.682653506899942
18 "SITTING" -0.653665674372188
18 "SITTING" -0.0967092754729682
18 "SITTING" -0.0423181079782632
18 "SITTING" -0.0548303497968374
18 "SITTING" -0.731348533131935
18 "SITTING" -0.786062320321895
18 "SITTING" -0.739932395222129
18 "SITTING" -0.54822165976717
18 "SITTING" -0.591225327146546
18 "SITTING" -0.54822165976717
18 "SITTING" -0.591225327146546
18 "SITTING" -0.649417950650692
18 "SITTING" -0.627762945785391
18 "SITTING" -0.60524856977632
18 "SITTING" -0.662533062898382
18 "SITTING" -0.762137610987416
18 "SITTING" -0.77799317279698
18 "SITTING" -0.622761658493734
18 "SITTING" -0.53749328145871
18 "SITTING" -0.665033506271952
18 "SITTING" -0.603356276555826
18 "SITTING" -0.528420009576204
18 "SITTING" -0.617874813333395
18 "SITTING" -0.656713524546605
18 "SITTING" -0.628961179980356
18 "SITTING" -0.743608246170053
18 "SITTING" -0.654979816705833
18 "SITTING" -0.612243590244114
18 "SITTING" -0.780928428167213
18 "SITTING" -0.672094306818974
18 "SITTING" -0.70621663959074
18 "SITTING" -0.644192752866115
18 "SITTING" -0.738594816501343
18 "SITTING" -0.674226934551517
18 "SITTING" -0.690446312501126
18 "SITTING" -0.585962696268539
18 "SITTING" -0.659531216655476
18 "SITTING" -0.620789916331592
18 "SITTING" -0.640076803144351
18 "SITTING" -0.697411069729937
18 "SITTING" -0.699976372277643
18 "SITTING" -0.779767633083527
18 "SITTING" -0.792190209274884
18 "STANDING" 0.274347260646063
18 "STANDING" -0.0177434918458972
18 "STANDING" -0.108925032737064
18 "STANDING" -0.607783818968688
18 "STANDING" -0.510191378479501
18 "STANDING" -0.61306429934125
18 "STANDING" 0.669226222373046
18 "STANDING" 0.00403879092060517
18 "STANDING" 0.0921508600211059
18 "STANDING" -0.965207115039421
18 "STANDING" -0.95440802665318
18 "STANDING" -0.938900969424022
18 "STANDING" 0.0789381220355816
18 "STANDING" 0.0079481069090025
18 "STANDING" -0.00467469823628666
18 "STANDING" -0.63978102073413
18 "STANDING" -0.607971599340832
18 "STANDING" -0.762820240449202
18 "STANDING" -0.0309824871713436
18 "STANDING" -0.0747194855994359
18 "STANDING" 0.088357304227173
18 "STANDING" -0.721192598029789
18 "STANDING" -0.682653506899942
18 "STANDING" -0.653665674372188
18 "STANDING" -0.0967092754729682
18 "STANDING" -0.0423181079782632
18 "STANDING" -0.0548303497968374
18 "STANDING" -0.731348533131935
18 "STANDING" -0.786062320321895
18 "STANDING" -0.739932395222129
18 "STANDING" -0.54822165976717
18 "STANDING" -0.591225327146546
18 "STANDING" -0.54822165976717
18 "STANDING" -0.591225327146546
18 "STANDING" -0.649417950650692
18 "STANDING" -0.627762945785391
18 "STANDING" -0.60524856977632
18 "STANDING" -0.662533062898382
18 "STANDING" -0.762137610987416
18 "STANDING" -0.77799317279698
18 "STANDING" -0.622761658493734
18 "STANDING" -0.53749328145871
18 "STANDING" -0.665033506271952
18 "STANDING" -0.603356276555826
18 "STANDING" -0.528420009576204
18 "STANDING" -0.617874813333395
18 "STANDING" -0.656713524546605
18 "STANDING" -0.628961179980356
18 "STANDING" -0.743608246170053
18 "STANDING" -0.654979816705833
18 "STANDING" -0.612243590244114
18 "STANDING" -0.780928428167213
18 "STANDING" -0.672094306818974
18 "STANDING" -0.70621663959074
18 "STANDING" -0.644192752866115
18 "STANDING" -0.738594816501343
18 "STANDING" -0.674226934551517
18 "STANDING" -0.690446312501126
18 "STANDING" -0.585962696268539
18 "STANDING" -0.659531216655476
18 "STANDING" -0.620789916331592
18 "STANDING" -0.640076803144351
18 "STANDING" -0.697411069729937
18 "STANDING" -0.699976372277643
18 "STANDING" -0.779767633083527
18 "STANDING" -0.792190209274884
18 "WALKING" 0.274347260646063
18 "WALKING" -0.0177434918458972
18 "WALKING" -0.108925032737064
18 "WALKING" -0.607783818968688
18 "WALKING" -0.510191378479501
18 "WALKING" -0.61306429934125
18 "WALKING" 0.669226222373046
18 "WALKING" 0.00403879092060517
18 "WALKING" 0.0921508600211059
18 "WALKING" -0.965207115039421
18 "WALKING" -0.95440802665318
18 "WALKING" -0.938900969424022
18 "WALKING" 0.0789381220355816
18 "WALKING" 0.0079481069090025
18 "WALKING" -0.00467469823628666
18 "WALKING" -0.63978102073413
18 "WALKING" -0.607971599340832
18 "WALKING" -0.762820240449202
18 "WALKING" -0.0309824871713436
18 "WALKING" -0.0747194855994359
18 "WALKING" 0.088357304227173
18 "WALKING" -0.721192598029789
18 "WALKING" -0.682653506899942
18 "WALKING" -0.653665674372188
18 "WALKING" -0.0967092754729682
18 "WALKING" -0.0423181079782632
18 "WALKING" -0.0548303497968374
18 "WALKING" -0.731348533131935
18 "WALKING" -0.786062320321895
18 "WALKING" -0.739932395222129
18 "WALKING" -0.54822165976717
18 "WALKING" -0.591225327146546
18 "WALKING" -0.54822165976717
18 "WALKING" -0.591225327146546
18 "WALKING" -0.649417950650692
18 "WALKING" -0.627762945785391
18 "WALKING" -0.60524856977632
18 "WALKING" -0.662533062898382
18 "WALKING" -0.762137610987416
18 "WALKING" -0.77799317279698
18 "WALKING" -0.622761658493734
18 "WALKING" -0.53749328145871
18 "WALKING" -0.665033506271952
18 "WALKING" -0.603356276555826
18 "WALKING" -0.528420009576204
18 "WALKING" -0.617874813333395
18 "WALKING" -0.656713524546605
18 "WALKING" -0.628961179980356
18 "WALKING" -0.743608246170053
18 "WALKING" -0.654979816705833
18 "WALKING" -0.612243590244114
18 "WALKING" -0.780928428167213
18 "WALKING" -0.672094306818974
18 "WALKING" -0.70621663959074
18 "WALKING" -0.644192752866115
18 "WALKING" -0.738594816501343
18 "WALKING" -0.674226934551517
18 "WALKING" -0.690446312501126
18 "WALKING" -0.585962696268539
18 "WALKING" -0.659531216655476
18 "WALKING" -0.620789916331592
18 "WALKING" -0.640076803144351
18 "WALKING" -0.697411069729937
18 "WALKING" -0.699976372277643
18 "WALKING" -0.779767633083527
18 "WALKING" -0.792190209274884
18 "WALKING_DOWNSTAIRS" 0.274347260646063
18 "WALKING_DOWNSTAIRS" -0.0177434918458972
18 "WALKING_DOWNSTAIRS" -0.108925032737064
18 "WALKING_DOWNSTAIRS" -0.607783818968688
18 "WALKING_DOWNSTAIRS" -0.510191378479501
18 "WALKING_DOWNSTAIRS" -0.61306429934125
18 "WALKING_DOWNSTAIRS" 0.669226222373046
18 "WALKING_DOWNSTAIRS" 0.00403879092060517
18 "WALKING_DOWNSTAIRS" 0.0921508600211059
18 "WALKING_DOWNSTAIRS" -0.965207115039421
18 "WALKING_DOWNSTAIRS" -0.95440802665318
18 "WALKING_DOWNSTAIRS" -0.938900969424022
18 "WALKING_DOWNSTAIRS" 0.0789381220355816
18 "WALKING_DOWNSTAIRS" 0.0079481069090025
18 "WALKING_DOWNSTAIRS" -0.00467469823628666
18 "WALKING_DOWNSTAIRS" -0.63978102073413
18 "WALKING_DOWNSTAIRS" -0.607971599340832
18 "WALKING_DOWNSTAIRS" -0.762820240449202
18 "WALKING_DOWNSTAIRS" -0.0309824871713436
18 "WALKING_DOWNSTAIRS" -0.0747194855994359
18 "WALKING_DOWNSTAIRS" 0.088357304227173
18 "WALKING_DOWNSTAIRS" -0.721192598029789
18 "WALKING_DOWNSTAIRS" -0.682653506899942
18 "WALKING_DOWNSTAIRS" -0.653665674372188
18 "WALKING_DOWNSTAIRS" -0.0967092754729682
18 "WALKING_DOWNSTAIRS" -0.0423181079782632
18 "WALKING_DOWNSTAIRS" -0.0548303497968374
18 "WALKING_DOWNSTAIRS" -0.731348533131935
18 "WALKING_DOWNSTAIRS" -0.786062320321895
18 "WALKING_DOWNSTAIRS" -0.739932395222129
18 "WALKING_DOWNSTAIRS" -0.54822165976717
18 "WALKING_DOWNSTAIRS" -0.591225327146546
18 "WALKING_DOWNSTAIRS" -0.54822165976717
18 "WALKING_DOWNSTAIRS" -0.591225327146546
18 "WALKING_DOWNSTAIRS" -0.649417950650692
18 "WALKING_DOWNSTAIRS" -0.627762945785391
18 "WALKING_DOWNSTAIRS" -0.60524856977632
18 "WALKING_DOWNSTAIRS" -0.662533062898382
18 "WALKING_DOWNSTAIRS" -0.762137610987416
18 "WALKING_DOWNSTAIRS" -0.77799317279698
18 "WALKING_DOWNSTAIRS" -0.622761658493734
18 "WALKING_DOWNSTAIRS" -0.53749328145871
18 "WALKING_DOWNSTAIRS" -0.665033506271952
18 "WALKING_DOWNSTAIRS" -0.603356276555826
18 "WALKING_DOWNSTAIRS" -0.528420009576204
18 "WALKING_DOWNSTAIRS" -0.617874813333395
18 "WALKING_DOWNSTAIRS" -0.656713524546605
18 "WALKING_DOWNSTAIRS" -0.628961179980356
18 "WALKING_DOWNSTAIRS" -0.743608246170053
18 "WALKING_DOWNSTAIRS" -0.654979816705833
18 "WALKING_DOWNSTAIRS" -0.612243590244114
18 "WALKING_DOWNSTAIRS" -0.780928428167213
18 "WALKING_DOWNSTAIRS" -0.672094306818974
18 "WALKING_DOWNSTAIRS" -0.70621663959074
18 "WALKING_DOWNSTAIRS" -0.644192752866115
18 "WALKING_DOWNSTAIRS" -0.738594816501343
18 "WALKING_DOWNSTAIRS" -0.674226934551517
18 "WALKING_DOWNSTAIRS" -0.690446312501126
18 "WALKING_DOWNSTAIRS" -0.585962696268539
18 "WALKING_DOWNSTAIRS" -0.659531216655476
18 "WALKING_DOWNSTAIRS" -0.620789916331592
18 "WALKING_DOWNSTAIRS" -0.640076803144351
18 "WALKING_DOWNSTAIRS" -0.697411069729937
18 "WALKING_DOWNSTAIRS" -0.699976372277643
18 "WALKING_DOWNSTAIRS" -0.779767633083527
18 "WALKING_DOWNSTAIRS" -0.792190209274884
18 "WALKING_UPSTAIRS" 0.274347260646063
18 "WALKING_UPSTAIRS" -0.0177434918458972
18 "WALKING_UPSTAIRS" -0.108925032737064
18 "WALKING_UPSTAIRS" -0.607783818968688
18 "WALKING_UPSTAIRS" -0.510191378479501
18 "WALKING_UPSTAIRS" -0.61306429934125
18 "WALKING_UPSTAIRS" 0.669226222373046
18 "WALKING_UPSTAIRS" 0.00403879092060517
18 "WALKING_UPSTAIRS" 0.0921508600211059
18 "WALKING_UPSTAIRS" -0.965207115039421
18 "WALKING_UPSTAIRS" -0.95440802665318
18 "WALKING_UPSTAIRS" -0.938900969424022
18 "WALKING_UPSTAIRS" 0.0789381220355816
18 "WALKING_UPSTAIRS" 0.0079481069090025
18 "WALKING_UPSTAIRS" -0.00467469823628666
18 "WALKING_UPSTAIRS" -0.63978102073413
18 "WALKING_UPSTAIRS" -0.607971599340832
18 "WALKING_UPSTAIRS" -0.762820240449202
18 "WALKING_UPSTAIRS" -0.0309824871713436
18 "WALKING_UPSTAIRS" -0.0747194855994359
18 "WALKING_UPSTAIRS" 0.088357304227173
18 "WALKING_UPSTAIRS" -0.721192598029789
18 "WALKING_UPSTAIRS" -0.682653506899942
18 "WALKING_UPSTAIRS" -0.653665674372188
18 "WALKING_UPSTAIRS" -0.0967092754729682
18 "WALKING_UPSTAIRS" -0.0423181079782632
18 "WALKING_UPSTAIRS" -0.0548303497968374
18 "WALKING_UPSTAIRS" -0.731348533131935
18 "WALKING_UPSTAIRS" -0.786062320321895
18 "WALKING_UPSTAIRS" -0.739932395222129
18 "WALKING_UPSTAIRS" -0.54822165976717
18 "WALKING_UPSTAIRS" -0.591225327146546
18 "WALKING_UPSTAIRS" -0.54822165976717
18 "WALKING_UPSTAIRS" -0.591225327146546
18 "WALKING_UPSTAIRS" -0.649417950650692
18 "WALKING_UPSTAIRS" -0.627762945785391
18 "WALKING_UPSTAIRS" -0.60524856977632
18 "WALKING_UPSTAIRS" -0.662533062898382
18 "WALKING_UPSTAIRS" -0.762137610987416
18 "WALKING_UPSTAIRS" -0.77799317279698
18 "WALKING_UPSTAIRS" -0.622761658493734
18 "WALKING_UPSTAIRS" -0.53749328145871
18 "WALKING_UPSTAIRS" -0.665033506271952
18 "WALKING_UPSTAIRS" -0.603356276555826
18 "WALKING_UPSTAIRS" -0.528420009576204
18 "WALKING_UPSTAIRS" -0.617874813333395
18 "WALKING_UPSTAIRS" -0.656713524546605
18 "WALKING_UPSTAIRS" -0.628961179980356
18 "WALKING_UPSTAIRS" -0.743608246170053
18 "WALKING_UPSTAIRS" -0.654979816705833
18 "WALKING_UPSTAIRS" -0.612243590244114
18 "WALKING_UPSTAIRS" -0.780928428167213
18 "WALKING_UPSTAIRS" -0.672094306818974
18 "WALKING_UPSTAIRS" -0.70621663959074
18 "WALKING_UPSTAIRS" -0.644192752866115
18 "WALKING_UPSTAIRS" -0.738594816501343
18 "WALKING_UPSTAIRS" -0.674226934551517
18 "WALKING_UPSTAIRS" -0.690446312501126
18 "WALKING_UPSTAIRS" -0.585962696268539
18 "WALKING_UPSTAIRS" -0.659531216655476
18 "WALKING_UPSTAIRS" -0.620789916331592
18 "WALKING_UPSTAIRS" -0.640076803144351
18 "WALKING_UPSTAIRS" -0.697411069729937
18 "WALKING_UPSTAIRS" -0.699976372277643
18 "WALKING_UPSTAIRS" -0.779767633083527
18 "WALKING_UPSTAIRS" -0.792190209274884
19 "LAYING" 0.274347260646063
19 "LAYING" -0.0177434918458972
19 "LAYING" -0.108925032737064
19 "LAYING" -0.607783818968688
19 "LAYING" -0.510191378479501
19 "LAYING" -0.61306429934125
19 "LAYING" 0.669226222373046
19 "LAYING" 0.00403879092060517
19 "LAYING" 0.0921508600211059
19 "LAYING" -0.965207115039421
19 "LAYING" -0.95440802665318
19 "LAYING" -0.938900969424022
19 "LAYING" 0.0789381220355816
19 "LAYING" 0.0079481069090025
19 "LAYING" -0.00467469823628666
19 "LAYING" -0.63978102073413
19 "LAYING" -0.607971599340832
19 "LAYING" -0.762820240449202
19 "LAYING" -0.0309824871713436
19 "LAYING" -0.0747194855994359
19 "LAYING" 0.088357304227173
19 "LAYING" -0.721192598029789
19 "LAYING" -0.682653506899942
19 "LAYING" -0.653665674372188
19 "LAYING" -0.0967092754729682
19 "LAYING" -0.0423181079782632
19 "LAYING" -0.0548303497968374
19 "LAYING" -0.731348533131935
19 "LAYING" -0.786062320321895
19 "LAYING" -0.739932395222129
19 "LAYING" -0.54822165976717
19 "LAYING" -0.591225327146546
19 "LAYING" -0.54822165976717
19 "LAYING" -0.591225327146546
19 "LAYING" -0.649417950650692
19 "LAYING" -0.627762945785391
19 "LAYING" -0.60524856977632
19 "LAYING" -0.662533062898382
19 "LAYING" -0.762137610987416
19 "LAYING" -0.77799317279698
19 "LAYING" -0.622761658493734
19 "LAYING" -0.53749328145871
19 "LAYING" -0.665033506271952
19 "LAYING" -0.603356276555826
19 "LAYING" -0.528420009576204
19 "LAYING" -0.617874813333395
19 "LAYING" -0.656713524546605
19 "LAYING" -0.628961179980356
19 "LAYING" -0.743608246170053
19 "LAYING" -0.654979816705833
19 "LAYING" -0.612243590244114
19 "LAYING" -0.780928428167213
19 "LAYING" -0.672094306818974
19 "LAYING" -0.70621663959074
19 "LAYING" -0.644192752866115
19 "LAYING" -0.738594816501343
19 "LAYING" -0.674226934551517
19 "LAYING" -0.690446312501126
19 "LAYING" -0.585962696268539
19 "LAYING" -0.659531216655476
19 "LAYING" -0.620789916331592
19 "LAYING" -0.640076803144351
19 "LAYING" -0.697411069729937
19 "LAYING" -0.699976372277643
19 "LAYING" -0.779767633083527
19 "LAYING" -0.792190209274884
19 "SITTING" 0.274347260646063
19 "SITTING" -0.0177434918458972
19 "SITTING" -0.108925032737064
19 "SITTING" -0.607783818968688
19 "SITTING" -0.510191378479501
19 "SITTING" -0.61306429934125
19 "SITTING" 0.669226222373046
19 "SITTING" 0.00403879092060517
19 "SITTING" 0.0921508600211059
19 "SITTING" -0.965207115039421
19 "SITTING" -0.95440802665318
19 "SITTING" -0.938900969424022
19 "SITTING" 0.0789381220355816
19 "SITTING" 0.0079481069090025
19 "SITTING" -0.00467469823628666
19 "SITTING" -0.63978102073413
19 "SITTING" -0.607971599340832
19 "SITTING" -0.762820240449202
19 "SITTING" -0.0309824871713436
19 "SITTING" -0.0747194855994359
19 "SITTING" 0.088357304227173
19 "SITTING" -0.721192598029789
19 "SITTING" -0.682653506899942
19 "SITTING" -0.653665674372188
19 "SITTING" -0.0967092754729682
19 "SITTING" -0.0423181079782632
19 "SITTING" -0.0548303497968374
19 "SITTING" -0.731348533131935
19 "SITTING" -0.786062320321895
19 "SITTING" -0.739932395222129
19 "SITTING" -0.54822165976717
19 "SITTING" -0.591225327146546
19 "SITTING" -0.54822165976717
19 "SITTING" -0.591225327146546
19 "SITTING" -0.649417950650692
19 "SITTING" -0.627762945785391
19 "SITTING" -0.60524856977632
19 "SITTING" -0.662533062898382
19 "SITTING" -0.762137610987416
19 "SITTING" -0.77799317279698
19 "SITTING" -0.622761658493734
19 "SITTING" -0.53749328145871
19 "SITTING" -0.665033506271952
19 "SITTING" -0.603356276555826
19 "SITTING" -0.528420009576204
19 "SITTING" -0.617874813333395
19 "SITTING" -0.656713524546605
19 "SITTING" -0.628961179980356
19 "SITTING" -0.743608246170053
19 "SITTING" -0.654979816705833
19 "SITTING" -0.612243590244114
19 "SITTING" -0.780928428167213
19 "SITTING" -0.672094306818974
19 "SITTING" -0.70621663959074
19 "SITTING" -0.644192752866115
19 "SITTING" -0.738594816501343
19 "SITTING" -0.674226934551517
19 "SITTING" -0.690446312501126
19 "SITTING" -0.585962696268539
19 "SITTING" -0.659531216655476
19 "SITTING" -0.620789916331592
19 "SITTING" -0.640076803144351
19 "SITTING" -0.697411069729937
19 "SITTING" -0.699976372277643
19 "SITTING" -0.779767633083527
19 "SITTING" -0.792190209274884
19 "STANDING" 0.274347260646063
19 "STANDING" -0.0177434918458972
19 "STANDING" -0.108925032737064
19 "STANDING" -0.607783818968688
19 "STANDING" -0.510191378479501
19 "STANDING" -0.61306429934125
19 "STANDING" 0.669226222373046
19 "STANDING" 0.00403879092060517
19 "STANDING" 0.0921508600211059
19 "STANDING" -0.965207115039421
19 "STANDING" -0.95440802665318
19 "STANDING" -0.938900969424022
19 "STANDING" 0.0789381220355816
19 "STANDING" 0.0079481069090025
19 "STANDING" -0.00467469823628666
19 "STANDING" -0.63978102073413
19 "STANDING" -0.607971599340832
19 "STANDING" -0.762820240449202
19 "STANDING" -0.0309824871713436
19 "STANDING" -0.0747194855994359
19 "STANDING" 0.088357304227173
19 "STANDING" -0.721192598029789
19 "STANDING" -0.682653506899942
19 "STANDING" -0.653665674372188
19 "STANDING" -0.0967092754729682
19 "STANDING" -0.0423181079782632
19 "STANDING" -0.0548303497968374
19 "STANDING" -0.731348533131935
19 "STANDING" -0.786062320321895
19 "STANDING" -0.739932395222129
19 "STANDING" -0.54822165976717
19 "STANDING" -0.591225327146546
19 "STANDING" -0.54822165976717
19 "STANDING" -0.591225327146546
19 "STANDING" -0.649417950650692
19 "STANDING" -0.627762945785391
19 "STANDING" -0.60524856977632
19 "STANDING" -0.662533062898382
19 "STANDING" -0.762137610987416
19 "STANDING" -0.77799317279698
19 "STANDING" -0.622761658493734
19 "STANDING" -0.53749328145871
19 "STANDING" -0.665033506271952
19 "STANDING" -0.603356276555826
19 "STANDING" -0.528420009576204
19 "STANDING" -0.617874813333395
19 "STANDING" -0.656713524546605
19 "STANDING" -0.628961179980356
19 "STANDING" -0.743608246170053
19 "STANDING" -0.654979816705833
19 "STANDING" -0.612243590244114
19 "STANDING" -0.780928428167213
19 "STANDING" -0.672094306818974
19 "STANDING" -0.70621663959074
19 "STANDING" -0.644192752866115
19 "STANDING" -0.738594816501343
19 "STANDING" -0.674226934551517
19 "STANDING" -0.690446312501126
19 "STANDING" -0.585962696268539
19 "STANDING" -0.659531216655476
19 "STANDING" -0.620789916331592
19 "STANDING" -0.640076803144351
19 "STANDING" -0.697411069729937
19 "STANDING" -0.699976372277643
19 "STANDING" -0.779767633083527
19 "STANDING" -0.792190209274884
19 "WALKING" 0.274347260646063
19 "WALKING" -0.0177434918458972
19 "WALKING" -0.108925032737064
19 "WALKING" -0.607783818968688
19 "WALKING" -0.510191378479501
19 "WALKING" -0.61306429934125
19 "WALKING" 0.669226222373046
19 "WALKING" 0.00403879092060517
19 "WALKING" 0.0921508600211059
19 "WALKING" -0.965207115039421
19 "WALKING" -0.95440802665318
19 "WALKING" -0.938900969424022
19 "WALKING" 0.0789381220355816
19 "WALKING" 0.0079481069090025
19 "WALKING" -0.00467469823628666
19 "WALKING" -0.63978102073413
19 "WALKING" -0.607971599340832
19 "WALKING" -0.762820240449202
19 "WALKING" -0.0309824871713436
19 "WALKING" -0.0747194855994359
19 "WALKING" 0.088357304227173
19 "WALKING" -0.721192598029789
19 "WALKING" -0.682653506899942
19 "WALKING" -0.653665674372188
19 "WALKING" -0.0967092754729682
19 "WALKING" -0.0423181079782632
19 "WALKING" -0.0548303497968374
19 "WALKING" -0.731348533131935
19 "WALKING" -0.786062320321895
19 "WALKING" -0.739932395222129
19 "WALKING" -0.54822165976717
19 "WALKING" -0.591225327146546
19 "WALKING" -0.54822165976717
19 "WALKING" -0.591225327146546
19 "WALKING" -0.649417950650692
19 "WALKING" -0.627762945785391
19 "WALKING" -0.60524856977632
19 "WALKING" -0.662533062898382
19 "WALKING" -0.762137610987416
19 "WALKING" -0.77799317279698
19 "WALKING" -0.622761658493734
19 "WALKING" -0.53749328145871
19 "WALKING" -0.665033506271952
19 "WALKING" -0.603356276555826
19 "WALKING" -0.528420009576204
19 "WALKING" -0.617874813333395
19 "WALKING" -0.656713524546605
19 "WALKING" -0.628961179980356
19 "WALKING" -0.743608246170053
19 "WALKING" -0.654979816705833
19 "WALKING" -0.612243590244114
19 "WALKING" -0.780928428167213
19 "WALKING" -0.672094306818974
19 "WALKING" -0.70621663959074
19 "WALKING" -0.644192752866115
19 "WALKING" -0.738594816501343
19 "WALKING" -0.674226934551517
19 "WALKING" -0.690446312501126
19 "WALKING" -0.585962696268539
19 "WALKING" -0.659531216655476
19 "WALKING" -0.620789916331592
